label,pred,pred_proba
"[0.0, 1.0]",1,0.907071590423584
"[0.0, 1.0]",1,0.9532899260520935
"[0.0, 1.0]",1,0.9344649910926819
"[0.0, 1.0]",1,0.7794153094291687
"[0.0, 1.0]",1,0.6498391032218933
"[0.0, 1.0]",1,0.9583038687705994
"[0.0, 1.0]",1,0.8812599778175354
"[0.0, 1.0]",1,0.5026196241378784
"[0.0, 1.0]",1,0.9595721960067749
"[0.0, 1.0]",1,0.8306758403778076
"[0.0, 1.0]",1,0.7215379476547241
"[0.0, 1.0]",1,0.6936032772064209
"[0.0, 1.0]",1,0.8927448987960815
"[0.0, 1.0]",1,0.5567896962165833
"[0.0, 1.0]",1,0.7986077070236206
"[0.0, 1.0]",1,0.7170135378837585
"[0.0, 1.0]",1,0.8643543124198914
"[0.0, 1.0]",1,0.8764566779136658
"[0.0, 1.0]",1,0.7950322031974792
"[0.0, 1.0]",1,0.8926163911819458
"[0.0, 1.0]",1,0.9178526401519775
"[0.0, 1.0]",1,0.9650750756263733
"[0.0, 1.0]",1,0.7856377959251404
"[0.0, 1.0]",1,0.8780717849731445
"[0.0, 1.0]",1,0.8439221382141113
"[0.0, 1.0]",1,0.9460675716400146
"[0.0, 1.0]",1,0.9580800533294678
"[0.0, 1.0]",1,0.7638582587242126
"[0.0, 1.0]",1,0.7486255764961243
"[0.0, 1.0]",0,0.06425164639949799
"[0.0, 1.0]",1,0.9138643145561218
"[0.0, 1.0]",1,0.9339463710784912
"[0.0, 1.0]",1,0.6850691437721252
"[0.0, 1.0]",0,0.36976638436317444
"[0.0, 1.0]",1,0.7092962265014648
"[0.0, 1.0]",0,0.094785176217556
"[0.0, 1.0]",1,0.8775413036346436
"[0.0, 1.0]",1,0.62358558177948
"[0.0, 1.0]",1,0.7316849827766418
"[0.0, 1.0]",1,0.9397668838500977
"[0.0, 1.0]",1,0.8362066745758057
"[0.0, 1.0]",1,0.7825888991355896
"[0.0, 1.0]",1,0.9324418902397156
"[0.0, 1.0]",1,0.9181596636772156
"[0.0, 1.0]",1,0.9309926629066467
"[0.0, 1.0]",1,0.6172456741333008
"[0.0, 1.0]",0,0.3480108082294464
"[0.0, 1.0]",1,0.9675593376159668
"[0.0, 1.0]",1,0.9237525463104248
"[0.0, 1.0]",0,0.09695900976657867
"[0.0, 1.0]",1,0.8646649122238159
"[0.0, 1.0]",0,0.19944608211517334
"[0.0, 1.0]",1,0.8772470355033875
"[0.0, 1.0]",1,0.9143069386482239
"[0.0, 1.0]",1,0.9668339490890503
"[0.0, 1.0]",1,0.7479672431945801
"[0.0, 1.0]",0,0.3464953899383545
"[0.0, 1.0]",1,0.5258568525314331
"[0.0, 1.0]",1,0.5977147817611694
"[0.0, 1.0]",1,0.5230876803398132
"[0.0, 1.0]",1,0.650666356086731
"[0.0, 1.0]",1,0.7563998699188232
"[0.0, 1.0]",1,0.8005539774894714
"[0.0, 1.0]",1,0.9601966142654419
"[0.0, 1.0]",1,0.8604969382286072
"[0.0, 1.0]",0,0.4677794873714447
"[0.0, 1.0]",1,0.7464996576309204
"[0.0, 1.0]",1,0.7575486302375793
"[0.0, 1.0]",1,0.8632867336273193
"[0.0, 1.0]",1,0.504879891872406
"[0.0, 1.0]",1,0.9609149694442749
"[0.0, 1.0]",1,0.87959223985672
"[0.0, 1.0]",0,0.06538365036249161
"[0.0, 1.0]",1,0.8812693953514099
"[0.0, 1.0]",0,0.4390243589878082
"[0.0, 1.0]",1,0.9584963917732239
"[0.0, 1.0]",1,0.562846302986145
"[0.0, 1.0]",1,0.845666229724884
"[0.0, 1.0]",0,0.4897661805152893
"[0.0, 1.0]",1,0.6697208881378174
"[0.0, 1.0]",1,0.9551779627799988
"[0.0, 1.0]",1,0.9364606738090515
"[0.0, 1.0]",1,0.917397141456604
"[0.0, 1.0]",1,0.9008558988571167
"[0.0, 1.0]",1,0.8855832815170288
"[0.0, 1.0]",1,0.7441984415054321
"[0.0, 1.0]",1,0.8902831077575684
"[0.0, 1.0]",1,0.915514349937439
"[0.0, 1.0]",1,0.8360288143157959
"[0.0, 1.0]",0,0.1786835789680481
"[0.0, 1.0]",0,0.058272916823625565
"[0.0, 1.0]",1,0.9512202739715576
"[0.0, 1.0]",1,0.8479799628257751
"[0.0, 1.0]",1,0.8374842405319214
"[0.0, 1.0]",1,0.9351480603218079
"[0.0, 1.0]",1,0.748467206954956
"[0.0, 1.0]",1,0.8706888556480408
"[0.0, 1.0]",1,0.8835163712501526
"[0.0, 1.0]",1,0.9180208444595337
"[0.0, 1.0]",1,0.5304179191589355
"[0.0, 1.0]",1,0.9476847648620605
"[0.0, 1.0]",1,0.787600040435791
"[0.0, 1.0]",1,0.5686140060424805
"[0.0, 1.0]",1,0.7592698335647583
"[0.0, 1.0]",1,0.9663833975791931
"[0.0, 1.0]",0,0.173112154006958
"[0.0, 1.0]",1,0.9132606983184814
"[0.0, 1.0]",1,0.9626539349555969
"[0.0, 1.0]",1,0.8774046897888184
"[0.0, 1.0]",1,0.9356817007064819
"[0.0, 1.0]",1,0.9144497513771057
"[0.0, 1.0]",0,0.07717366516590118
"[0.0, 1.0]",1,0.7815407514572144
"[0.0, 1.0]",1,0.8693452477455139
"[0.0, 1.0]",1,0.7322900295257568
"[0.0, 1.0]",1,0.6105630993843079
"[0.0, 1.0]",1,0.9571389555931091
"[0.0, 1.0]",1,0.8910554647445679
"[0.0, 1.0]",1,0.8890810012817383
"[0.0, 1.0]",1,0.9477611184120178
"[0.0, 1.0]",0,0.1261110007762909
"[0.0, 1.0]",1,0.9518119692802429
"[0.0, 1.0]",1,0.9288777709007263
"[0.0, 1.0]",1,0.9523010849952698
"[0.0, 1.0]",1,0.9288638830184937
"[0.0, 1.0]",1,0.808638334274292
"[0.0, 1.0]",1,0.9622801542282104
"[0.0, 1.0]",1,0.6853992342948914
"[0.0, 1.0]",1,0.9235764145851135
"[0.0, 1.0]",0,0.04039720445871353
"[0.0, 1.0]",1,0.9397494792938232
"[0.0, 1.0]",1,0.8114023804664612
"[0.0, 1.0]",1,0.9585815072059631
"[0.0, 1.0]",1,0.5896557569503784
"[0.0, 1.0]",1,0.6590188145637512
"[0.0, 1.0]",1,0.9309240579605103
"[0.0, 1.0]",1,0.5870161056518555
"[0.0, 1.0]",0,0.16353945434093475
"[0.0, 1.0]",1,0.7858057022094727
"[0.0, 1.0]",1,0.6381898522377014
"[0.0, 1.0]",1,0.8988568782806396
"[0.0, 1.0]",1,0.9081453680992126
"[0.0, 1.0]",1,0.8569735288619995
"[0.0, 1.0]",0,0.32160767912864685
"[0.0, 1.0]",1,0.8076030611991882
"[0.0, 1.0]",1,0.9409897923469543
"[0.0, 1.0]",1,0.9263065457344055
"[0.0, 1.0]",1,0.9509202837944031
"[0.0, 1.0]",1,0.892730176448822
"[0.0, 1.0]",1,0.8924458622932434
"[0.0, 1.0]",0,0.3454138934612274
"[0.0, 1.0]",0,0.4339875280857086
"[0.0, 1.0]",1,0.9392311573028564
"[0.0, 1.0]",1,0.6152072548866272
"[0.0, 1.0]",0,0.13945047557353973
"[0.0, 1.0]",1,0.907908022403717
"[0.0, 1.0]",1,0.8149746060371399
"[0.0, 1.0]",1,0.8337836265563965
"[0.0, 1.0]",1,0.9418510794639587
"[0.0, 1.0]",1,0.6660082936286926
"[0.0, 1.0]",0,0.18423254787921906
"[0.0, 1.0]",1,0.7219445109367371
"[0.0, 1.0]",1,0.8782593607902527
"[0.0, 1.0]",1,0.5951881408691406
"[0.0, 1.0]",0,0.3933720886707306
"[0.0, 1.0]",1,0.8660674691200256
"[0.0, 1.0]",1,0.9392641186714172
"[0.0, 1.0]",1,0.6043512225151062
"[0.0, 1.0]",1,0.5618757009506226
"[0.0, 1.0]",1,0.9287301898002625
"[0.0, 1.0]",1,0.7642813324928284
"[0.0, 1.0]",1,0.7201240658760071
"[0.0, 1.0]",0,0.04762393236160278
"[0.0, 1.0]",1,0.8147177696228027
"[0.0, 1.0]",0,0.2373744696378708
"[0.0, 1.0]",1,0.9597036242485046
"[0.0, 1.0]",1,0.9446303844451904
"[0.0, 1.0]",1,0.9187090396881104
"[0.0, 1.0]",1,0.856531023979187
"[0.0, 1.0]",1,0.5880511999130249
"[0.0, 1.0]",0,0.4279559552669525
"[0.0, 1.0]",1,0.6266600489616394
"[0.0, 1.0]",1,0.9620699286460876
"[0.0, 1.0]",1,0.9696378707885742
"[0.0, 1.0]",1,0.9064247012138367
"[0.0, 1.0]",1,0.8749076128005981
"[0.0, 1.0]",1,0.924793004989624
"[0.0, 1.0]",1,0.6530914306640625
"[0.0, 1.0]",1,0.6334177851676941
"[0.0, 1.0]",1,0.8199580311775208
"[0.0, 1.0]",1,0.7350048422813416
"[0.0, 1.0]",1,0.9256078600883484
"[0.0, 1.0]",0,0.1552591770887375
"[0.0, 1.0]",1,0.8622800707817078
"[0.0, 1.0]",1,0.6864429712295532
"[0.0, 1.0]",1,0.9566484093666077
"[0.0, 1.0]",0,0.23337313532829285
"[0.0, 1.0]",1,0.6944292187690735
"[0.0, 1.0]",1,0.9252676367759705
"[0.0, 1.0]",0,0.45538392663002014
"[0.0, 1.0]",1,0.8649271726608276
"[0.0, 1.0]",1,0.9157450199127197
"[0.0, 1.0]",1,0.9430657029151917
"[0.0, 1.0]",1,0.8126646876335144
"[0.0, 1.0]",1,0.9757999777793884
"[0.0, 1.0]",1,0.9553216695785522
"[0.0, 1.0]",1,0.915605366230011
"[0.0, 1.0]",1,0.9586431384086609
"[0.0, 1.0]",1,0.8157855868339539
"[0.0, 1.0]",0,0.17715422809123993
"[0.0, 1.0]",1,0.9438004493713379
"[0.0, 1.0]",1,0.7652146816253662
"[0.0, 1.0]",1,0.9427862763404846
"[0.0, 1.0]",1,0.8870086669921875
"[0.0, 1.0]",1,0.857393205165863
"[0.0, 1.0]",1,0.8224091529846191
"[0.0, 1.0]",0,0.10628083348274231
"[0.0, 1.0]",1,0.9198389053344727
"[0.0, 1.0]",1,0.8480501174926758
"[0.0, 1.0]",1,0.8163352012634277
"[0.0, 1.0]",1,0.8164055943489075
"[0.0, 1.0]",1,0.952262282371521
"[0.0, 1.0]",1,0.9338160753250122
"[0.0, 1.0]",1,0.9199398756027222
"[0.0, 1.0]",1,0.6478168964385986
"[0.0, 1.0]",1,0.784140408039093
"[0.0, 1.0]",1,0.5781819820404053
"[0.0, 1.0]",1,0.9500954151153564
"[0.0, 1.0]",1,0.9310669898986816
"[0.0, 1.0]",1,0.9131605625152588
"[0.0, 1.0]",1,0.629901647567749
"[0.0, 1.0]",1,0.9223030209541321
"[0.0, 1.0]",1,0.9063543081283569
"[0.0, 1.0]",1,0.6138421297073364
"[0.0, 1.0]",1,0.963499128818512
"[0.0, 1.0]",1,0.5594804286956787
"[0.0, 1.0]",1,0.9227898120880127
"[0.0, 1.0]",1,0.9090788960456848
"[0.0, 1.0]",1,0.9666611552238464
"[0.0, 1.0]",1,0.9033902287483215
"[0.0, 1.0]",1,0.8895594477653503
"[0.0, 1.0]",1,0.9460902810096741
"[0.0, 1.0]",1,0.5230916738510132
"[0.0, 1.0]",1,0.9281314611434937
"[0.0, 1.0]",1,0.8983976244926453
"[0.0, 1.0]",1,0.9639192223548889
"[0.0, 1.0]",1,0.7569533586502075
"[0.0, 1.0]",0,0.482684463262558
"[0.0, 1.0]",0,0.3603689670562744
"[0.0, 1.0]",1,0.6888279318809509
"[0.0, 1.0]",1,0.8553184270858765
"[0.0, 1.0]",1,0.957499623298645
"[0.0, 1.0]",1,0.5129203200340271
"[0.0, 1.0]",1,0.9459100961685181
"[0.0, 1.0]",0,0.14331656694412231
"[0.0, 1.0]",1,0.7609359622001648
"[0.0, 1.0]",1,0.7455773949623108
"[0.0, 1.0]",1,0.9325127005577087
"[0.0, 1.0]",0,0.10841234028339386
"[0.0, 1.0]",1,0.8939790725708008
"[0.0, 1.0]",1,0.8568969964981079
"[0.0, 1.0]",1,0.9436770677566528
"[0.0, 1.0]",0,0.262942910194397
"[0.0, 1.0]",1,0.8444077968597412
"[0.0, 1.0]",1,0.6632658243179321
"[0.0, 1.0]",0,0.22576647996902466
"[0.0, 1.0]",1,0.8468353748321533
"[0.0, 1.0]",1,0.9171577095985413
"[0.0, 1.0]",1,0.9370452165603638
"[0.0, 1.0]",1,0.8714855313301086
"[0.0, 1.0]",1,0.5346564054489136
"[0.0, 1.0]",1,0.8384448289871216
"[0.0, 1.0]",1,0.8825186491012573
"[0.0, 1.0]",1,0.8321130275726318
"[0.0, 1.0]",1,0.5631224513053894
"[0.0, 1.0]",1,0.8995873332023621
"[0.0, 1.0]",1,0.7358065843582153
"[0.0, 1.0]",0,0.1621326208114624
"[0.0, 1.0]",0,0.04077982157468796
"[0.0, 1.0]",1,0.8370604515075684
"[0.0, 1.0]",1,0.8918994665145874
"[0.0, 1.0]",1,0.7467064261436462
"[0.0, 1.0]",1,0.9561780095100403
"[0.0, 1.0]",1,0.9604640007019043
"[0.0, 1.0]",0,0.27265796065330505
"[0.0, 1.0]",0,0.384500652551651
"[0.0, 1.0]",0,0.3811281621456146
"[0.0, 1.0]",1,0.653884768486023
"[0.0, 1.0]",1,0.796783447265625
"[0.0, 1.0]",0,0.029379546642303467
"[0.0, 1.0]",1,0.9321675300598145
"[0.0, 1.0]",1,0.9375636577606201
"[0.0, 1.0]",1,0.782738208770752
"[0.0, 1.0]",1,0.9258063435554504
"[0.0, 1.0]",1,0.8739544153213501
"[0.0, 1.0]",1,0.6332264542579651
"[0.0, 1.0]",1,0.9476367235183716
"[0.0, 1.0]",0,0.0855548158288002
"[0.0, 1.0]",0,0.21246680617332458
"[0.0, 1.0]",0,0.18006417155265808
"[0.0, 1.0]",0,0.055498942732810974
"[0.0, 1.0]",1,0.9541620016098022
"[0.0, 1.0]",1,0.9232232570648193
"[0.0, 1.0]",1,0.6048756241798401
"[0.0, 1.0]",1,0.9468339681625366
"[0.0, 1.0]",1,0.9291475415229797
"[0.0, 1.0]",1,0.7424695491790771
"[0.0, 1.0]",1,0.6556835174560547
"[0.0, 1.0]",1,0.9271758794784546
"[0.0, 1.0]",1,0.6603168249130249
"[0.0, 1.0]",1,0.7695349454879761
"[0.0, 1.0]",0,0.48299315571784973
"[0.0, 1.0]",1,0.9512053728103638
"[0.0, 1.0]",0,0.49815064668655396
"[0.0, 1.0]",1,0.9117302894592285
"[0.0, 1.0]",1,0.909159243106842
"[0.0, 1.0]",1,0.7953728437423706
"[0.0, 1.0]",0,0.2833518981933594
"[0.0, 1.0]",1,0.7030773162841797
"[0.0, 1.0]",1,0.7165349125862122
"[0.0, 1.0]",1,0.8609011769294739
"[0.0, 1.0]",1,0.9445021152496338
"[0.0, 1.0]",1,0.9531718492507935
"[0.0, 1.0]",1,0.5930685997009277
"[0.0, 1.0]",1,0.8601486086845398
"[0.0, 1.0]",0,0.30295300483703613
"[0.0, 1.0]",1,0.9236345887184143
"[0.0, 1.0]",1,0.9166846871376038
"[0.0, 1.0]",1,0.9326574206352234
"[0.0, 1.0]",1,0.6157222986221313
"[0.0, 1.0]",1,0.90201735496521
"[0.0, 1.0]",1,0.9463897943496704
"[0.0, 1.0]",1,0.9266304969787598
"[0.0, 1.0]",1,0.7682676315307617
"[0.0, 1.0]",1,0.9468923211097717
"[0.0, 1.0]",1,0.6205514073371887
"[0.0, 1.0]",1,0.8949811458587646
"[0.0, 1.0]",1,0.9580334424972534
"[0.0, 1.0]",1,0.9101176261901855
"[0.0, 1.0]",1,0.8160050511360168
"[0.0, 1.0]",1,0.9497942924499512
"[0.0, 1.0]",0,0.3730470836162567
"[0.0, 1.0]",1,0.9514911770820618
"[0.0, 1.0]",1,0.93752521276474
"[0.0, 1.0]",1,0.8295149803161621
"[0.0, 1.0]",1,0.6488704085350037
"[0.0, 1.0]",1,0.8769397139549255
"[0.0, 1.0]",1,0.9270523190498352
"[0.0, 1.0]",1,0.7475939393043518
"[0.0, 1.0]",1,0.9424107074737549
"[0.0, 1.0]",1,0.7090253829956055
"[0.0, 1.0]",1,0.9350893497467041
"[0.0, 1.0]",1,0.5190446972846985
