label,pred,pred_proba
"[0.0, 1.0]",1,0.8688419461250305
"[0.0, 1.0]",1,0.686896800994873
"[0.0, 1.0]",1,0.5973121523857117
"[0.0, 1.0]",1,0.8754260540008545
"[0.0, 1.0]",1,0.9158929586410522
"[0.0, 1.0]",0,0.42050814628601074
"[0.0, 1.0]",0,0.04775017872452736
"[0.0, 1.0]",1,0.9881350994110107
"[0.0, 1.0]",1,0.6821755766868591
"[0.0, 1.0]",0,0.08039894700050354
"[0.0, 1.0]",0,0.15036249160766602
"[0.0, 1.0]",1,0.9834927320480347
"[0.0, 1.0]",1,0.9460259675979614
"[0.0, 1.0]",1,0.8727865219116211
"[0.0, 1.0]",1,0.8789989948272705
"[0.0, 1.0]",0,0.27741897106170654
"[0.0, 1.0]",0,0.41224002838134766
"[0.0, 1.0]",1,0.9742621779441833
"[0.0, 1.0]",1,0.9705150723457336
"[0.0, 1.0]",1,0.92024165391922
"[0.0, 1.0]",1,0.9482017159461975
"[0.0, 1.0]",1,0.9560405015945435
"[0.0, 1.0]",1,0.9311984181404114
"[0.0, 1.0]",1,0.9449111819267273
"[0.0, 1.0]",0,0.42855769395828247
"[0.0, 1.0]",0,0.16758993268013
"[0.0, 1.0]",0,0.06609228998422623
"[0.0, 1.0]",0,0.23349907994270325
"[0.0, 1.0]",1,0.7301599979400635
"[0.0, 1.0]",1,0.8126732110977173
"[0.0, 1.0]",1,0.5108295679092407
"[0.0, 1.0]",1,0.8121024370193481
"[0.0, 1.0]",1,0.9792137742042542
"[0.0, 1.0]",1,0.7633563876152039
"[0.0, 1.0]",1,0.7912598252296448
"[0.0, 1.0]",1,0.9541550874710083
"[0.0, 1.0]",1,0.5374301671981812
"[0.0, 1.0]",1,0.9343231916427612
"[0.0, 1.0]",1,0.9727692008018494
"[0.0, 1.0]",1,0.9793807864189148
"[0.0, 1.0]",1,0.8020116686820984
"[0.0, 1.0]",1,0.977944552898407
"[0.0, 1.0]",1,0.9870429039001465
"[0.0, 1.0]",1,0.58974689245224
"[0.0, 1.0]",0,0.010757486335933208
"[0.0, 1.0]",0,0.2709989845752716
"[0.0, 1.0]",1,0.9315705299377441
"[0.0, 1.0]",1,0.7467464208602905
"[0.0, 1.0]",0,0.12066395580768585
"[0.0, 1.0]",0,0.04029243066906929
"[0.0, 1.0]",1,0.913701057434082
"[0.0, 1.0]",1,0.8986016511917114
"[0.0, 1.0]",1,0.9712887406349182
"[0.0, 1.0]",0,0.0854988768696785
"[0.0, 1.0]",1,0.8273141384124756
"[0.0, 1.0]",1,0.9349934458732605
"[0.0, 1.0]",1,0.9703506827354431
"[0.0, 1.0]",1,0.9403538703918457
"[0.0, 1.0]",1,0.937852144241333
"[0.0, 1.0]",1,0.9683260917663574
"[0.0, 1.0]",1,0.9320988059043884
"[0.0, 1.0]",1,0.9056777954101562
"[0.0, 1.0]",0,0.22586889564990997
"[0.0, 1.0]",1,0.972679078578949
"[0.0, 1.0]",1,0.901029109954834
"[0.0, 1.0]",1,0.7793989181518555
"[0.0, 1.0]",1,0.9549722671508789
"[0.0, 1.0]",1,0.8732588291168213
"[0.0, 1.0]",0,0.3107525706291199
"[0.0, 1.0]",1,0.90785813331604
"[0.0, 1.0]",0,0.2680189311504364
"[0.0, 1.0]",1,0.8238657116889954
"[0.0, 1.0]",0,0.1687585562467575
"[0.0, 1.0]",1,0.909695029258728
"[0.0, 1.0]",1,0.9325274229049683
"[0.0, 1.0]",0,0.4859510362148285
"[0.0, 1.0]",1,0.5784602165222168
"[0.0, 1.0]",0,0.04095972701907158
"[0.0, 1.0]",0,0.08922421187162399
"[0.0, 1.0]",1,0.9397113919258118
"[0.0, 1.0]",0,0.073313407599926
"[0.0, 1.0]",1,0.9705924391746521
"[0.0, 1.0]",1,0.9249935150146484
"[0.0, 1.0]",1,0.9512026906013489
"[0.0, 1.0]",1,0.954023003578186
"[0.0, 1.0]",1,0.8267601728439331
"[0.0, 1.0]",1,0.9630537033081055
"[0.0, 1.0]",0,0.06148843094706535
"[0.0, 1.0]",1,0.7925812005996704
"[0.0, 1.0]",1,0.9065994620323181
"[0.0, 1.0]",1,0.8697808980941772
"[0.0, 1.0]",1,0.818947970867157
"[0.0, 1.0]",0,0.4686553180217743
"[0.0, 1.0]",1,0.6632964611053467
"[0.0, 1.0]",1,0.931453287601471
"[0.0, 1.0]",1,0.9475664496421814
"[0.0, 1.0]",0,0.1303206831216812
"[0.0, 1.0]",0,0.4042768180370331
"[0.0, 1.0]",1,0.9725205302238464
"[0.0, 1.0]",1,0.7013604044914246
"[0.0, 1.0]",1,0.9215070009231567
"[0.0, 1.0]",1,0.6090898513793945
"[0.0, 1.0]",1,0.9393706321716309
"[0.0, 1.0]",1,0.9835901856422424
"[0.0, 1.0]",1,0.8705202341079712
"[0.0, 1.0]",0,0.04538024961948395
"[0.0, 1.0]",0,0.01565624587237835
"[0.0, 1.0]",0,0.029381437227129936
"[0.0, 1.0]",1,0.7651676535606384
"[0.0, 1.0]",1,0.9188356995582581
"[0.0, 1.0]",1,0.9608317613601685
"[0.0, 1.0]",1,0.8753180503845215
"[0.0, 1.0]",0,0.4594370722770691
"[0.0, 1.0]",1,0.7789691090583801
"[0.0, 1.0]",1,0.9114388823509216
"[0.0, 1.0]",1,0.9446654915809631
"[0.0, 1.0]",1,0.9797139763832092
"[0.0, 1.0]",1,0.8930415511131287
"[0.0, 1.0]",1,0.9364942312240601
"[0.0, 1.0]",1,0.929617166519165
"[0.0, 1.0]",0,0.029952729120850563
"[0.0, 1.0]",1,0.6777480840682983
"[0.0, 1.0]",1,0.6120409965515137
"[0.0, 1.0]",1,0.8756580352783203
"[0.0, 1.0]",1,0.9298527240753174
"[0.0, 1.0]",1,0.971653163433075
"[0.0, 1.0]",1,0.8350115418434143
"[0.0, 1.0]",1,0.6763619184494019
"[0.0, 1.0]",1,0.5569599866867065
"[0.0, 1.0]",0,0.025890948250889778
"[0.0, 1.0]",1,0.7901650071144104
"[0.0, 1.0]",1,0.8312409520149231
"[0.0, 1.0]",1,0.8822085857391357
"[0.0, 1.0]",1,0.9293567538261414
"[0.0, 1.0]",1,0.546052873134613
"[0.0, 1.0]",1,0.7583396434783936
"[0.0, 1.0]",1,0.7822526097297668
"[0.0, 1.0]",1,0.7109063267707825
"[0.0, 1.0]",1,0.9678441286087036
"[0.0, 1.0]",0,0.2237701117992401
"[0.0, 1.0]",1,0.8710368275642395
"[0.0, 1.0]",0,0.04242761433124542
"[0.0, 1.0]",1,0.8510394096374512
"[0.0, 1.0]",0,0.14074574410915375
"[0.0, 1.0]",1,0.9862365126609802
"[0.0, 1.0]",0,0.03328762575984001
"[0.0, 1.0]",1,0.92686927318573
"[0.0, 1.0]",1,0.830156683921814
"[0.0, 1.0]",1,0.8199461102485657
"[0.0, 1.0]",1,0.5067848563194275
"[0.0, 1.0]",1,0.9494544863700867
"[0.0, 1.0]",0,0.46151936054229736
"[0.0, 1.0]",1,0.8405891060829163
"[0.0, 1.0]",0,0.36600157618522644
"[0.0, 1.0]",1,0.960647702217102
"[0.0, 1.0]",1,0.6451154947280884
"[0.0, 1.0]",1,0.9708248376846313
"[0.0, 1.0]",0,0.11101290583610535
"[0.0, 1.0]",1,0.9523164629936218
"[0.0, 1.0]",0,0.03766298666596413
"[0.0, 1.0]",1,0.9530074596405029
"[0.0, 1.0]",1,0.6120356321334839
"[0.0, 1.0]",1,0.814063310623169
"[0.0, 1.0]",1,0.987810492515564
"[0.0, 1.0]",1,0.8470583558082581
"[0.0, 1.0]",0,0.11093243956565857
"[0.0, 1.0]",1,0.8193705677986145
"[0.0, 1.0]",0,0.013914993964135647
"[0.0, 1.0]",0,0.2992538511753082
"[0.0, 1.0]",1,0.9641411900520325
"[0.0, 1.0]",1,0.9666061997413635
"[0.0, 1.0]",1,0.7468375563621521
"[0.0, 1.0]",1,0.7764451503753662
"[0.0, 1.0]",1,0.8185651302337646
"[0.0, 1.0]",1,0.6938523650169373
"[0.0, 1.0]",1,0.9300983548164368
"[0.0, 1.0]",0,0.05138332396745682
"[0.0, 1.0]",0,0.12037309259176254
"[0.0, 1.0]",1,0.9595815539360046
"[0.0, 1.0]",1,0.7266353368759155
"[0.0, 1.0]",0,0.028357334434986115
"[0.0, 1.0]",1,0.8574420213699341
"[0.0, 1.0]",1,0.9744991064071655
"[0.0, 1.0]",1,0.9344613552093506
"[0.0, 1.0]",1,0.8717342615127563
"[0.0, 1.0]",1,0.9642170071601868
"[0.0, 1.0]",1,0.9272074699401855
"[0.0, 1.0]",1,0.8861218690872192
"[0.0, 1.0]",1,0.9782615900039673
"[0.0, 1.0]",1,0.9172384738922119
"[0.0, 1.0]",1,0.9801083207130432
"[0.0, 1.0]",0,0.2063051462173462
"[0.0, 1.0]",1,0.8646769523620605
"[0.0, 1.0]",1,0.8350933790206909
"[0.0, 1.0]",1,0.9419916272163391
"[0.0, 1.0]",1,0.9345194101333618
"[0.0, 1.0]",1,0.9353697299957275
"[0.0, 1.0]",1,0.9459899067878723
"[0.0, 1.0]",1,0.8926481008529663
"[0.0, 1.0]",1,0.9120032787322998
"[0.0, 1.0]",1,0.9841979146003723
"[0.0, 1.0]",1,0.9520955085754395
"[0.0, 1.0]",0,0.1549309492111206
"[0.0, 1.0]",1,0.9892063140869141
"[0.0, 1.0]",1,0.9417421817779541
"[0.0, 1.0]",1,0.5793305039405823
"[0.0, 1.0]",0,0.4397831857204437
"[0.0, 1.0]",1,0.7113100290298462
"[0.0, 1.0]",0,0.08869976550340652
"[0.0, 1.0]",0,0.27998584508895874
"[0.0, 1.0]",0,0.4349077045917511
"[0.0, 1.0]",0,0.16937242448329926
"[0.0, 1.0]",0,0.49111202359199524
"[0.0, 1.0]",1,0.8423805236816406
"[0.0, 1.0]",0,0.059382446110248566
"[0.0, 1.0]",1,0.9009186029434204
"[0.0, 1.0]",1,0.9824899435043335
"[0.0, 1.0]",0,0.22954411804676056
"[0.0, 1.0]",1,0.7714009284973145
"[0.0, 1.0]",1,0.852935254573822
"[0.0, 1.0]",1,0.967653214931488
"[0.0, 1.0]",1,0.9791568517684937
"[0.0, 1.0]",1,0.9612302184104919
"[0.0, 1.0]",1,0.8487000465393066
"[0.0, 1.0]",0,0.040635157376527786
"[0.0, 1.0]",1,0.8808091878890991
"[0.0, 1.0]",1,0.8731870055198669
"[0.0, 1.0]",1,0.96822190284729
"[0.0, 1.0]",1,0.7073131799697876
"[0.0, 1.0]",1,0.891245424747467
"[0.0, 1.0]",1,0.5431124567985535
"[0.0, 1.0]",1,0.9708426594734192
"[0.0, 1.0]",1,0.878202497959137
"[0.0, 1.0]",1,0.5857266187667847
"[0.0, 1.0]",1,0.9357326030731201
"[0.0, 1.0]",1,0.7253832221031189
"[0.0, 1.0]",1,0.7679977416992188
"[0.0, 1.0]",1,0.9387331604957581
"[0.0, 1.0]",1,0.7927377223968506
"[0.0, 1.0]",1,0.7147261500358582
"[0.0, 1.0]",1,0.5819805264472961
"[0.0, 1.0]",0,0.14198070764541626
"[0.0, 1.0]",1,0.9865037202835083
"[0.0, 1.0]",1,0.9024470448493958
"[0.0, 1.0]",0,0.024572808295488358
"[0.0, 1.0]",1,0.9341927170753479
"[0.0, 1.0]",0,0.09689415246248245
"[0.0, 1.0]",1,0.8068947196006775
"[0.0, 1.0]",1,0.8362018465995789
"[0.0, 1.0]",1,0.9883891344070435
"[0.0, 1.0]",1,0.8841593861579895
"[0.0, 1.0]",0,0.4407443404197693
"[0.0, 1.0]",1,0.8789694905281067
"[0.0, 1.0]",1,0.6768133044242859
"[0.0, 1.0]",1,0.7201935052871704
"[0.0, 1.0]",1,0.899236798286438
"[0.0, 1.0]",1,0.7489683032035828
"[0.0, 1.0]",1,0.6611902713775635
"[0.0, 1.0]",1,0.9392004609107971
"[0.0, 1.0]",1,0.9094624519348145
"[0.0, 1.0]",1,0.8411983847618103
"[0.0, 1.0]",0,0.18398095667362213
"[0.0, 1.0]",1,0.7988114953041077
"[0.0, 1.0]",1,0.9322724342346191
"[0.0, 1.0]",1,0.5839482545852661
"[0.0, 1.0]",1,0.9681627154350281
"[0.0, 1.0]",1,0.9410842061042786
"[0.0, 1.0]",0,0.030413968488574028
"[0.0, 1.0]",1,0.7551599740982056
"[0.0, 1.0]",0,0.15106189250946045
"[0.0, 1.0]",1,0.9720861911773682
"[0.0, 1.0]",0,0.405994713306427
"[0.0, 1.0]",1,0.8240970373153687
"[0.0, 1.0]",0,0.19078035652637482
"[0.0, 1.0]",0,0.13244082033634186
"[0.0, 1.0]",1,0.8987160325050354
"[0.0, 1.0]",1,0.8713282346725464
"[0.0, 1.0]",1,0.9422248601913452
"[0.0, 1.0]",1,0.8293001055717468
"[0.0, 1.0]",1,0.9582793712615967
"[0.0, 1.0]",1,0.7643193602561951
"[0.0, 1.0]",1,0.845617949962616
"[0.0, 1.0]",1,0.9757370948791504
"[0.0, 1.0]",1,0.8409791588783264
"[0.0, 1.0]",0,0.03550196811556816
"[0.0, 1.0]",0,0.03684205561876297
"[0.0, 1.0]",1,0.9554573893547058
"[0.0, 1.0]",1,0.8764030933380127
"[0.0, 1.0]",1,0.9759100079536438
"[0.0, 1.0]",1,0.8771206140518188
"[0.0, 1.0]",0,0.40704119205474854
"[0.0, 1.0]",1,0.9361453056335449
"[0.0, 1.0]",1,0.9689995646476746
"[0.0, 1.0]",1,0.7788995504379272
"[0.0, 1.0]",0,0.36658328771591187
"[0.0, 1.0]",1,0.978429913520813
"[0.0, 1.0]",1,0.977781355381012
"[0.0, 1.0]",1,0.9396566152572632
"[0.0, 1.0]",1,0.7538397312164307
"[0.0, 1.0]",1,0.9851717948913574
"[0.0, 1.0]",0,0.3428540527820587
"[0.0, 1.0]",1,0.9003843069076538
"[0.0, 1.0]",1,0.9890563488006592
"[0.0, 1.0]",1,0.8967986702919006
"[0.0, 1.0]",1,0.8988500237464905
"[0.0, 1.0]",1,0.8821994662284851
"[0.0, 1.0]",0,0.02602413482964039
"[0.0, 1.0]",1,0.7732332348823547
"[0.0, 1.0]",1,0.706314742565155
"[0.0, 1.0]",1,0.5262525677680969
"[0.0, 1.0]",0,0.2308938056230545
"[0.0, 1.0]",1,0.9841789603233337
"[0.0, 1.0]",1,0.9613153338432312
"[0.0, 1.0]",1,0.9551054239273071
"[0.0, 1.0]",1,0.8477466106414795
"[0.0, 1.0]",0,0.0549725778400898
"[0.0, 1.0]",1,0.9860547184944153
"[0.0, 1.0]",1,0.7864603400230408
"[0.0, 1.0]",1,0.9642385244369507
"[0.0, 1.0]",1,0.9658785462379456
"[0.0, 1.0]",1,0.914216935634613
"[0.0, 1.0]",1,0.9134617447853088
"[0.0, 1.0]",0,0.37416693568229675
"[0.0, 1.0]",1,0.8721763491630554
"[0.0, 1.0]",0,0.015668237581849098
"[0.0, 1.0]",0,0.4417206048965454
"[0.0, 1.0]",1,0.7850409746170044
"[0.0, 1.0]",1,0.982930064201355
"[0.0, 1.0]",0,0.48026543855667114
"[0.0, 1.0]",1,0.6015229821205139
"[0.0, 1.0]",1,0.8209762573242188
"[0.0, 1.0]",1,0.7506216168403625
"[0.0, 1.0]",0,0.01779385283589363
"[0.0, 1.0]",1,0.9694664478302002
"[0.0, 1.0]",0,0.14591771364212036
"[0.0, 1.0]",1,0.7173329591751099
"[0.0, 1.0]",1,0.9572507739067078
"[0.0, 1.0]",1,0.7675462365150452
"[0.0, 1.0]",0,0.32696422934532166
"[0.0, 1.0]",1,0.9393271803855896
"[0.0, 1.0]",1,0.8712173700332642
"[0.0, 1.0]",1,0.8857992887496948
"[0.0, 1.0]",1,0.9919781684875488
"[0.0, 1.0]",1,0.9354263544082642
"[0.0, 1.0]",1,0.8550083041191101
"[0.0, 1.0]",0,0.17750975489616394
"[0.0, 1.0]",0,0.3740750551223755
"[0.0, 1.0]",1,0.9468196630477905
"[0.0, 1.0]",0,0.42842110991477966
"[0.0, 1.0]",0,0.06785837560892105
"[0.0, 1.0]",1,0.8698940277099609
"[0.0, 1.0]",0,0.46351635456085205
"[0.0, 1.0]",1,0.9445957541465759
"[0.0, 1.0]",1,0.9787141680717468
"[0.0, 1.0]",1,0.7344447374343872
"[0.0, 1.0]",0,0.04728299379348755
"[0.0, 1.0]",1,0.9108538627624512
"[0.0, 1.0]",1,0.9552777409553528
"[0.0, 1.0]",1,0.8866795897483826
"[0.0, 1.0]",0,0.10102531313896179
"[0.0, 1.0]",1,0.795294463634491
"[0.0, 1.0]",1,0.7948290109634399
"[0.0, 1.0]",0,0.3519631326198578
"[0.0, 1.0]",0,0.4578424394130707
"[0.0, 1.0]",1,0.8764230608940125
"[0.0, 1.0]",1,0.8694742918014526
"[0.0, 1.0]",0,0.13825976848602295
"[0.0, 1.0]",0,0.024040639400482178
"[0.0, 1.0]",0,0.2842801809310913
"[0.0, 1.0]",0,0.07080923765897751
"[0.0, 1.0]",1,0.9047026038169861
"[0.0, 1.0]",1,0.8282638192176819
"[0.0, 1.0]",1,0.9090297818183899
"[0.0, 1.0]",1,0.615156888961792
"[0.0, 1.0]",0,0.3751666843891144
"[0.0, 1.0]",1,0.7655351161956787
"[0.0, 1.0]",0,0.08247310668230057
"[0.0, 1.0]",1,0.9853495955467224
"[0.0, 1.0]",1,0.9846546649932861
"[0.0, 1.0]",1,0.9412042498588562
"[0.0, 1.0]",1,0.9051801562309265
"[0.0, 1.0]",1,0.8437328338623047
"[0.0, 1.0]",1,0.8409492373466492
"[0.0, 1.0]",1,0.767981231212616
"[0.0, 1.0]",1,0.870300829410553
"[0.0, 1.0]",0,0.4763096868991852
"[0.0, 1.0]",1,0.9429159164428711
"[0.0, 1.0]",0,0.3362322151660919
"[0.0, 1.0]",1,0.9250494837760925
"[0.0, 1.0]",1,0.5892758369445801
"[0.0, 1.0]",1,0.8253318667411804
"[0.0, 1.0]",0,0.044349584728479385
"[0.0, 1.0]",1,0.6570152640342712
"[0.0, 1.0]",1,0.9499228596687317
"[0.0, 1.0]",1,0.8081992268562317
"[0.0, 1.0]",1,0.5752182006835938
"[0.0, 1.0]",1,0.6552029848098755
"[0.0, 1.0]",1,0.9430271983146667
"[0.0, 1.0]",1,0.8064390420913696
"[0.0, 1.0]",1,0.9355042576789856
"[0.0, 1.0]",1,0.9169376492500305
"[0.0, 1.0]",0,0.3468396067619324
"[0.0, 1.0]",1,0.9639132022857666
"[0.0, 1.0]",1,0.7628770470619202
"[0.0, 1.0]",0,0.027768151834607124
"[0.0, 1.0]",1,0.9734386801719666
"[0.0, 1.0]",1,0.9136872887611389
"[0.0, 1.0]",1,0.9560919404029846
"[0.0, 1.0]",1,0.6997348666191101
"[0.0, 1.0]",1,0.9051981568336487
"[0.0, 1.0]",1,0.9140363335609436
"[0.0, 1.0]",1,0.5082154870033264
"[0.0, 1.0]",1,0.9340875744819641
"[0.0, 1.0]",1,0.9665824770927429
"[0.0, 1.0]",1,0.9295947551727295
"[0.0, 1.0]",1,0.8072564005851746
"[0.0, 1.0]",1,0.959558367729187
"[0.0, 1.0]",1,0.7541706562042236
"[0.0, 1.0]",1,0.9666684865951538
"[0.0, 1.0]",0,0.1757543832063675
"[0.0, 1.0]",1,0.8216128349304199
"[0.0, 1.0]",1,0.7311914563179016
"[0.0, 1.0]",1,0.7142605185508728
"[0.0, 1.0]",1,0.8471685647964478
"[0.0, 1.0]",1,0.9664095640182495
"[0.0, 1.0]",0,0.28631818294525146
"[0.0, 1.0]",1,0.9061815738677979
"[0.0, 1.0]",1,0.7544702887535095
"[0.0, 1.0]",1,0.6719053387641907
"[0.0, 1.0]",1,0.9886081218719482
"[0.0, 1.0]",1,0.7552605271339417
"[0.0, 1.0]",1,0.9723451137542725
"[0.0, 1.0]",1,0.960601270198822
"[0.0, 1.0]",1,0.9225360155105591
"[0.0, 1.0]",1,0.9742398262023926
"[0.0, 1.0]",1,0.6405982971191406
"[0.0, 1.0]",1,0.9804890155792236
"[0.0, 1.0]",1,0.5302916169166565
"[0.0, 1.0]",1,0.8755143880844116
"[0.0, 1.0]",1,0.9538975954055786
"[0.0, 1.0]",1,0.9899886250495911
"[0.0, 1.0]",1,0.6633381843566895
"[0.0, 1.0]",1,0.7808598279953003
"[0.0, 1.0]",1,0.7014845013618469
"[0.0, 1.0]",0,0.4412413537502289
"[0.0, 1.0]",0,0.4081169664859772
"[0.0, 1.0]",1,0.9847792983055115
"[0.0, 1.0]",1,0.5590173602104187
"[0.0, 1.0]",1,0.9405252933502197
"[0.0, 1.0]",0,0.056931376457214355
"[0.0, 1.0]",1,0.8443253636360168
"[0.0, 1.0]",0,0.4485202133655548
"[0.0, 1.0]",1,0.6242183446884155
"[0.0, 1.0]",0,0.025780094787478447
"[0.0, 1.0]",1,0.9490468502044678
"[0.0, 1.0]",1,0.6332343220710754
"[0.0, 1.0]",1,0.9623910188674927
"[0.0, 1.0]",0,0.04384741559624672
"[0.0, 1.0]",0,0.3603088855743408
"[0.0, 1.0]",1,0.6531326770782471
"[0.0, 1.0]",0,0.05064418539404869
"[0.0, 1.0]",1,0.785923957824707
"[0.0, 1.0]",0,0.34054985642433167
"[0.0, 1.0]",1,0.7378054857254028
"[0.0, 1.0]",1,0.9011977314949036
"[0.0, 1.0]",0,0.3981606662273407
"[0.0, 1.0]",1,0.6843966245651245
"[0.0, 1.0]",1,0.9241455793380737
"[0.0, 1.0]",1,0.5690577626228333
"[0.0, 1.0]",1,0.8496639132499695
"[0.0, 1.0]",1,0.9460741877555847
"[0.0, 1.0]",1,0.5287832021713257
"[0.0, 1.0]",0,0.14283812046051025
"[0.0, 1.0]",0,0.03406902775168419
"[0.0, 1.0]",1,0.6564100384712219
"[0.0, 1.0]",1,0.9526574611663818
"[0.0, 1.0]",1,0.6619295477867126
"[0.0, 1.0]",1,0.9742398858070374
"[0.0, 1.0]",1,0.9843403100967407
"[0.0, 1.0]",0,0.0818762257695198
"[0.0, 1.0]",1,0.5676102042198181
"[0.0, 1.0]",1,0.5110060572624207
"[0.0, 1.0]",1,0.7684524655342102
"[0.0, 1.0]",1,0.9557619690895081
"[0.0, 1.0]",0,0.044461291283369064
"[0.0, 1.0]",1,0.9348934292793274
"[0.0, 1.0]",1,0.9472624063491821
"[0.0, 1.0]",0,0.30004528164863586
"[0.0, 1.0]",1,0.9341026544570923
"[0.0, 1.0]",1,0.7756502628326416
"[0.0, 1.0]",1,0.8007382750511169
"[0.0, 1.0]",1,0.9553601741790771
"[0.0, 1.0]",0,0.24907754361629486
"[0.0, 1.0]",0,0.14904187619686127
"[0.0, 1.0]",0,0.17182956635951996
"[0.0, 1.0]",0,0.03295284882187843
"[0.0, 1.0]",1,0.973660945892334
"[0.0, 1.0]",1,0.9408524036407471
"[0.0, 1.0]",1,0.9683942794799805
"[0.0, 1.0]",1,0.9714121222496033
"[0.0, 1.0]",1,0.8378082513809204
"[0.0, 1.0]",1,0.8919337391853333
"[0.0, 1.0]",1,0.5945419669151306
"[0.0, 1.0]",1,0.9632374048233032
"[0.0, 1.0]",1,0.633761465549469
"[0.0, 1.0]",1,0.9284082651138306
"[0.0, 1.0]",0,0.05202540382742882
"[0.0, 1.0]",1,0.976435124874115
"[0.0, 1.0]",0,0.14239254593849182
"[0.0, 1.0]",1,0.9698683619499207
"[0.0, 1.0]",1,0.8199619650840759
"[0.0, 1.0]",0,0.24226193130016327
"[0.0, 1.0]",1,0.7036757469177246
"[0.0, 1.0]",0,0.21502719819545746
"[0.0, 1.0]",0,0.17400868237018585
"[0.0, 1.0]",1,0.6851794123649597
"[0.0, 1.0]",1,0.9808676838874817
"[0.0, 1.0]",1,0.9881431460380554
"[0.0, 1.0]",1,0.8269686698913574
"[0.0, 1.0]",1,0.94294673204422
"[0.0, 1.0]",0,0.03389410674571991
"[0.0, 1.0]",1,0.9458653926849365
"[0.0, 1.0]",1,0.6040497422218323
"[0.0, 1.0]",1,0.970535397529602
"[0.0, 1.0]",1,0.838212788105011
"[0.0, 1.0]",1,0.5245577692985535
"[0.0, 1.0]",1,0.9665093421936035
"[0.0, 1.0]",1,0.9416842460632324
"[0.0, 1.0]",0,0.4275919198989868
"[0.0, 1.0]",0,0.44666534662246704
"[0.0, 1.0]",0,0.18713469803333282
"[0.0, 1.0]",1,0.9820759296417236
"[0.0, 1.0]",1,0.9622241854667664
"[0.0, 1.0]",1,0.7328780293464661
"[0.0, 1.0]",1,0.8122189044952393
"[0.0, 1.0]",1,0.9335551261901855
"[0.0, 1.0]",0,0.02945782244205475
"[0.0, 1.0]",1,0.9694691300392151
"[0.0, 1.0]",1,0.9679715633392334
"[0.0, 1.0]",1,0.8691571950912476
"[0.0, 1.0]",0,0.26311221718788147
"[0.0, 1.0]",1,0.8824169039726257
"[0.0, 1.0]",1,0.961602509021759
"[0.0, 1.0]",1,0.61297607421875
"[0.0, 1.0]",1,0.9626445770263672
"[0.0, 1.0]",1,0.7783472537994385
"[0.0, 1.0]",1,0.7717186808586121
"[0.0, 1.0]",1,0.7655667662620544
