label,pred,pred_proba
"[0.0, 1.0]",1,0.951334536075592
"[0.0, 1.0]",1,0.9324343204498291
"[0.0, 1.0]",1,0.9614908695220947
"[0.0, 1.0]",1,0.8223664164543152
"[0.0, 1.0]",1,0.8533767461776733
"[0.0, 1.0]",1,0.8341336846351624
"[0.0, 1.0]",1,0.9152238965034485
"[0.0, 1.0]",1,0.9253758788108826
"[0.0, 1.0]",1,0.8855312466621399
"[0.0, 1.0]",1,0.9781522154808044
"[0.0, 1.0]",1,0.9238260984420776
"[0.0, 1.0]",1,0.9465040564537048
"[0.0, 1.0]",1,0.701448917388916
"[0.0, 1.0]",1,0.847362220287323
"[0.0, 1.0]",1,0.8832592368125916
"[0.0, 1.0]",1,0.7274793386459351
"[0.0, 1.0]",1,0.6456848382949829
"[0.0, 1.0]",0,0.17984096705913544
"[0.0, 1.0]",1,0.9754176139831543
"[0.0, 1.0]",1,0.9124497771263123
"[0.0, 1.0]",0,0.05723874643445015
"[0.0, 1.0]",1,0.744506299495697
"[0.0, 1.0]",0,0.018285054713487625
"[0.0, 1.0]",1,0.727779746055603
"[0.0, 1.0]",0,0.36051368713378906
"[0.0, 1.0]",0,0.2590855360031128
"[0.0, 1.0]",1,0.9282554984092712
"[0.0, 1.0]",1,0.834238588809967
"[0.0, 1.0]",1,0.8019648790359497
"[0.0, 1.0]",1,0.9053566455841064
"[0.0, 1.0]",1,0.9478561878204346
"[0.0, 1.0]",1,0.940994143486023
"[0.0, 1.0]",0,0.0936422273516655
"[0.0, 1.0]",1,0.8007194995880127
"[0.0, 1.0]",1,0.7582272887229919
"[0.0, 1.0]",1,0.8707120418548584
"[0.0, 1.0]",1,0.8872279524803162
"[0.0, 1.0]",1,0.7526687383651733
"[0.0, 1.0]",1,0.673804521560669
"[0.0, 1.0]",1,0.8179295063018799
"[0.0, 1.0]",1,0.5873368382453918
"[0.0, 1.0]",0,0.2237142026424408
"[0.0, 1.0]",1,0.5595869421958923
"[0.0, 1.0]",1,0.9814224243164062
"[0.0, 1.0]",0,0.3393677771091461
"[0.0, 1.0]",1,0.8813369870185852
"[0.0, 1.0]",1,0.8544509410858154
"[0.0, 1.0]",1,0.9072206020355225
"[0.0, 1.0]",1,0.9690460562705994
"[0.0, 1.0]",1,0.9620489478111267
"[0.0, 1.0]",0,0.021094350144267082
"[0.0, 1.0]",0,0.10313688963651657
"[0.0, 1.0]",0,0.4377647042274475
"[0.0, 1.0]",1,0.68072509765625
"[0.0, 1.0]",1,0.9428163170814514
"[0.0, 1.0]",1,0.9792750477790833
"[0.0, 1.0]",1,0.9486486911773682
"[0.0, 1.0]",1,0.9269164800643921
"[0.0, 1.0]",1,0.8760268688201904
"[0.0, 1.0]",1,0.9143763184547424
"[0.0, 1.0]",1,0.7230244278907776
"[0.0, 1.0]",1,0.9802266359329224
"[0.0, 1.0]",1,0.8771604299545288
"[0.0, 1.0]",1,0.9832984805107117
"[0.0, 1.0]",1,0.968848466873169
"[0.0, 1.0]",0,0.02418600209057331
"[0.0, 1.0]",1,0.7016248106956482
"[0.0, 1.0]",1,0.9396283030509949
"[0.0, 1.0]",1,0.973223090171814
"[0.0, 1.0]",1,0.9594346880912781
"[0.0, 1.0]",1,0.8825023770332336
"[0.0, 1.0]",1,0.909208357334137
"[0.0, 1.0]",1,0.9631619453430176
"[0.0, 1.0]",1,0.542537271976471
"[0.0, 1.0]",0,0.017218271270394325
"[0.0, 1.0]",1,0.9604443311691284
"[0.0, 1.0]",1,0.7215693593025208
"[0.0, 1.0]",1,0.9076129198074341
"[0.0, 1.0]",1,0.9367105960845947
"[0.0, 1.0]",1,0.7816380262374878
"[0.0, 1.0]",1,0.8541504144668579
"[0.0, 1.0]",1,0.9757340550422668
"[0.0, 1.0]",0,0.15904313325881958
"[0.0, 1.0]",1,0.7833920121192932
"[0.0, 1.0]",0,0.11662808060646057
"[0.0, 1.0]",1,0.6019061803817749
"[0.0, 1.0]",0,0.36491918563842773
"[0.0, 1.0]",1,0.8370761275291443
"[0.0, 1.0]",1,0.7846342325210571
"[0.0, 1.0]",1,0.9517919421195984
"[0.0, 1.0]",0,0.07518010586500168
"[0.0, 1.0]",1,0.9244385957717896
"[0.0, 1.0]",1,0.7571914792060852
"[0.0, 1.0]",1,0.9550116062164307
"[0.0, 1.0]",1,0.9212287664413452
"[0.0, 1.0]",1,0.9452179670333862
"[0.0, 1.0]",0,0.39480775594711304
"[0.0, 1.0]",1,0.8809462189674377
"[0.0, 1.0]",1,0.7322031855583191
"[0.0, 1.0]",1,0.8937293291091919
"[0.0, 1.0]",1,0.8359924554824829
"[0.0, 1.0]",1,0.9745263457298279
"[0.0, 1.0]",0,0.4335416853427887
"[0.0, 1.0]",1,0.9644097685813904
"[0.0, 1.0]",0,0.27104273438453674
"[0.0, 1.0]",1,0.9858047366142273
"[0.0, 1.0]",1,0.9358734488487244
"[0.0, 1.0]",1,0.7551430463790894
"[0.0, 1.0]",1,0.9802274107933044
"[0.0, 1.0]",1,0.9771387577056885
"[0.0, 1.0]",1,0.7603482007980347
"[0.0, 1.0]",1,0.9420668482780457
"[0.0, 1.0]",0,0.16709673404693604
"[0.0, 1.0]",1,0.8468839526176453
"[0.0, 1.0]",0,0.4523179531097412
"[0.0, 1.0]",1,0.9704772233963013
"[0.0, 1.0]",1,0.6952846050262451
"[0.0, 1.0]",1,0.8744350671768188
"[0.0, 1.0]",1,0.9656044840812683
"[0.0, 1.0]",1,0.803289532661438
"[0.0, 1.0]",1,0.8088468313217163
"[0.0, 1.0]",0,0.15980522334575653
"[0.0, 1.0]",0,0.09746596217155457
"[0.0, 1.0]",1,0.9244129061698914
"[0.0, 1.0]",1,0.9721620082855225
"[0.0, 1.0]",0,0.17188894748687744
"[0.0, 1.0]",1,0.9469866752624512
"[0.0, 1.0]",1,0.9774203896522522
"[0.0, 1.0]",1,0.960715115070343
"[0.0, 1.0]",1,0.5462113618850708
"[0.0, 1.0]",1,0.9429019093513489
"[0.0, 1.0]",1,0.7515050768852234
"[0.0, 1.0]",1,0.632011353969574
"[0.0, 1.0]",1,0.7214101552963257
"[0.0, 1.0]",1,0.6216100454330444
"[0.0, 1.0]",1,0.9712842106819153
"[0.0, 1.0]",0,0.29489365220069885
"[0.0, 1.0]",1,0.8079168796539307
"[0.0, 1.0]",1,0.5665807127952576
"[0.0, 1.0]",1,0.9204545021057129
"[0.0, 1.0]",1,0.7521973848342896
"[0.0, 1.0]",1,0.7537990808486938
"[0.0, 1.0]",1,0.9080455303192139
"[0.0, 1.0]",1,0.9546459913253784
"[0.0, 1.0]",1,0.9285811185836792
"[0.0, 1.0]",1,0.9721919894218445
"[0.0, 1.0]",1,0.7117657661437988
"[0.0, 1.0]",1,0.8653804063796997
"[0.0, 1.0]",1,0.9778424501419067
"[0.0, 1.0]",1,0.6298922896385193
"[0.0, 1.0]",1,0.7740869522094727
"[0.0, 1.0]",1,0.7942943572998047
"[0.0, 1.0]",1,0.683834969997406
"[0.0, 1.0]",0,0.09895654767751694
"[0.0, 1.0]",1,0.9576463103294373
"[0.0, 1.0]",1,0.6063350439071655
"[0.0, 1.0]",0,0.15980195999145508
"[0.0, 1.0]",1,0.9502274394035339
"[0.0, 1.0]",1,0.6381025314331055
"[0.0, 1.0]",0,0.445423424243927
"[0.0, 1.0]",1,0.9553183913230896
"[0.0, 1.0]",1,0.9155910611152649
"[0.0, 1.0]",1,0.7301997542381287
"[0.0, 1.0]",1,0.726661205291748
"[0.0, 1.0]",1,0.8770637512207031
"[0.0, 1.0]",1,0.7415332794189453
"[0.0, 1.0]",1,0.9756461977958679
"[0.0, 1.0]",1,0.956657886505127
"[0.0, 1.0]",1,0.8265448808670044
"[0.0, 1.0]",0,0.15453678369522095
"[0.0, 1.0]",1,0.7557643055915833
"[0.0, 1.0]",1,0.9707251787185669
"[0.0, 1.0]",1,0.5092695951461792
"[0.0, 1.0]",1,0.5948423147201538
"[0.0, 1.0]",1,0.7034382224082947
"[0.0, 1.0]",0,0.04128044843673706
"[0.0, 1.0]",1,0.8410609364509583
"[0.0, 1.0]",1,0.7059831619262695
"[0.0, 1.0]",1,0.7243461608886719
"[0.0, 1.0]",1,0.8445456027984619
"[0.0, 1.0]",1,0.9527478814125061
"[0.0, 1.0]",1,0.8283770084381104
"[0.0, 1.0]",1,0.9698789119720459
"[0.0, 1.0]",1,0.9674507975578308
"[0.0, 1.0]",1,0.9301809668540955
"[0.0, 1.0]",1,0.7345443367958069
"[0.0, 1.0]",1,0.6455538272857666
"[0.0, 1.0]",1,0.9843395948410034
"[0.0, 1.0]",1,0.9492283463478088
"[0.0, 1.0]",0,0.07758595049381256
"[0.0, 1.0]",1,0.6067291498184204
"[0.0, 1.0]",0,0.1604304313659668
"[0.0, 1.0]",1,0.7646786570549011
"[0.0, 1.0]",1,0.9675043225288391
"[0.0, 1.0]",1,0.9861652851104736
"[0.0, 1.0]",1,0.9306941628456116
"[0.0, 1.0]",1,0.7847606539726257
"[0.0, 1.0]",1,0.6618013381958008
"[0.0, 1.0]",1,0.9219841361045837
"[0.0, 1.0]",0,0.3528493642807007
"[0.0, 1.0]",1,0.6488965749740601
"[0.0, 1.0]",1,0.6403341293334961
"[0.0, 1.0]",1,0.90376877784729
"[0.0, 1.0]",1,0.9788171648979187
"[0.0, 1.0]",1,0.958524763584137
"[0.0, 1.0]",0,0.3484179973602295
"[0.0, 1.0]",0,0.48714184761047363
"[0.0, 1.0]",1,0.6637341380119324
"[0.0, 1.0]",1,0.8926146030426025
"[0.0, 1.0]",1,0.7915945053100586
"[0.0, 1.0]",1,0.9087975025177002
"[0.0, 1.0]",1,0.6829399466514587
"[0.0, 1.0]",0,0.03960214927792549
"[0.0, 1.0]",1,0.5349185466766357
"[0.0, 1.0]",1,0.6446795463562012
"[0.0, 1.0]",1,0.9502809643745422
"[0.0, 1.0]",1,0.5418575406074524
"[0.0, 1.0]",1,0.8417066335678101
"[0.0, 1.0]",1,0.8549833297729492
"[0.0, 1.0]",1,0.7275599837303162
"[0.0, 1.0]",1,0.9014177322387695
"[0.0, 1.0]",1,0.95643550157547
"[0.0, 1.0]",1,0.9781674742698669
"[0.0, 1.0]",1,0.9548529982566833
"[0.0, 1.0]",1,0.9422608017921448
"[0.0, 1.0]",1,0.8480134010314941
"[0.0, 1.0]",1,0.9289546012878418
"[0.0, 1.0]",1,0.7256720662117004
"[0.0, 1.0]",1,0.9525584578514099
"[0.0, 1.0]",0,0.0981070026755333
"[0.0, 1.0]",0,0.09808904677629471
"[0.0, 1.0]",1,0.6210612654685974
"[0.0, 1.0]",1,0.8690288662910461
"[0.0, 1.0]",1,0.717332661151886
"[0.0, 1.0]",1,0.8830143213272095
"[0.0, 1.0]",1,0.7205700278282166
"[0.0, 1.0]",1,0.9540749788284302
"[0.0, 1.0]",1,0.9576854109764099
"[0.0, 1.0]",1,0.7593836188316345
"[0.0, 1.0]",1,0.7616341710090637
"[0.0, 1.0]",1,0.9300466775894165
"[0.0, 1.0]",1,0.9471156597137451
"[0.0, 1.0]",1,0.5541602373123169
"[0.0, 1.0]",1,0.8632372617721558
"[0.0, 1.0]",1,0.9733125567436218
"[0.0, 1.0]",0,0.08100703358650208
"[0.0, 1.0]",1,0.8215411305427551
"[0.0, 1.0]",1,0.9781297445297241
"[0.0, 1.0]",1,0.8933280110359192
"[0.0, 1.0]",1,0.9759196639060974
"[0.0, 1.0]",1,0.9835829138755798
"[0.0, 1.0]",0,0.1769673228263855
"[0.0, 1.0]",1,0.5183335542678833
"[0.0, 1.0]",1,0.6318368911743164
"[0.0, 1.0]",1,0.8260243535041809
"[0.0, 1.0]",1,0.8134774565696716
"[0.0, 1.0]",1,0.9390901923179626
"[0.0, 1.0]",1,0.5389497876167297
"[0.0, 1.0]",1,0.970024824142456
"[0.0, 1.0]",1,0.9232375025749207
"[0.0, 1.0]",0,0.08064112812280655
"[0.0, 1.0]",1,0.9676647186279297
"[0.0, 1.0]",1,0.9588024616241455
"[0.0, 1.0]",1,0.9778063893318176
"[0.0, 1.0]",1,0.9290041923522949
"[0.0, 1.0]",0,0.1335657387971878
"[0.0, 1.0]",1,0.971381425857544
"[0.0, 1.0]",1,0.8102760314941406
"[0.0, 1.0]",1,0.9645277857780457
"[0.0, 1.0]",0,0.028705867007374763
"[0.0, 1.0]",1,0.9292058348655701
"[0.0, 1.0]",1,0.9601007699966431
"[0.0, 1.0]",1,0.9537181258201599
"[0.0, 1.0]",1,0.820228099822998
"[0.0, 1.0]",1,0.8440085649490356
"[0.0, 1.0]",1,0.9498003125190735
"[0.0, 1.0]",1,0.5539806485176086
"[0.0, 1.0]",0,0.028712624683976173
"[0.0, 1.0]",1,0.9180262684822083
"[0.0, 1.0]",0,0.07432775944471359
"[0.0, 1.0]",1,0.9481748342514038
"[0.0, 1.0]",1,0.9197017550468445
"[0.0, 1.0]",1,0.7055495977401733
"[0.0, 1.0]",0,0.22928354144096375
"[0.0, 1.0]",1,0.5379235148429871
"[0.0, 1.0]",1,0.958111047744751
"[0.0, 1.0]",1,0.9148855209350586
"[0.0, 1.0]",1,0.9447927474975586
"[0.0, 1.0]",1,0.9626865386962891
"[0.0, 1.0]",1,0.6656237244606018
"[0.0, 1.0]",0,0.2646965980529785
"[0.0, 1.0]",0,0.11320143193006516
"[0.0, 1.0]",1,0.9466714262962341
"[0.0, 1.0]",1,0.7319199442863464
"[0.0, 1.0]",0,0.152812197804451
"[0.0, 1.0]",1,0.5238767862319946
"[0.0, 1.0]",1,0.7778470516204834
"[0.0, 1.0]",1,0.8656435608863831
"[0.0, 1.0]",1,0.9219774603843689
"[0.0, 1.0]",1,0.8085952401161194
"[0.0, 1.0]",0,0.2223655730485916
"[0.0, 1.0]",1,0.8980220556259155
"[0.0, 1.0]",1,0.8792800903320312
"[0.0, 1.0]",1,0.7245968580245972
"[0.0, 1.0]",0,0.16671667993068695
"[0.0, 1.0]",1,0.9403119087219238
"[0.0, 1.0]",1,0.8550879955291748
"[0.0, 1.0]",1,0.7916582822799683
"[0.0, 1.0]",1,0.8395858407020569
"[0.0, 1.0]",1,0.9500225782394409
"[0.0, 1.0]",1,0.7459878325462341
"[0.0, 1.0]",1,0.7110608220100403
"[0.0, 1.0]",0,0.022951927036046982
"[0.0, 1.0]",0,0.3332822024822235
"[0.0, 1.0]",0,0.44911396503448486
"[0.0, 1.0]",1,0.9309133291244507
"[0.0, 1.0]",1,0.9761467576026917
"[0.0, 1.0]",1,0.826071560382843
"[0.0, 1.0]",1,0.8452619910240173
"[0.0, 1.0]",0,0.32500141859054565
"[0.0, 1.0]",1,0.8618534803390503
"[0.0, 1.0]",0,0.11270587146282196
"[0.0, 1.0]",1,0.9332254528999329
"[0.0, 1.0]",1,0.9760379791259766
"[0.0, 1.0]",1,0.7079541683197021
"[0.0, 1.0]",1,0.9634846448898315
"[0.0, 1.0]",1,0.8692991137504578
"[0.0, 1.0]",1,0.6754739284515381
"[0.0, 1.0]",1,0.8503744602203369
"[0.0, 1.0]",1,0.9276317358016968
"[0.0, 1.0]",1,0.5598292350769043
"[0.0, 1.0]",1,0.9837911128997803
"[0.0, 1.0]",0,0.23057229816913605
"[0.0, 1.0]",1,0.9106979370117188
"[0.0, 1.0]",1,0.5099673271179199
"[0.0, 1.0]",1,0.979695200920105
"[0.0, 1.0]",0,0.3274870216846466
"[0.0, 1.0]",0,0.49101561307907104
"[0.0, 1.0]",1,0.956278383731842
"[0.0, 1.0]",1,0.7561306357383728
"[0.0, 1.0]",1,0.7831878662109375
"[0.0, 1.0]",1,0.9381149411201477
"[0.0, 1.0]",1,0.8943405747413635
"[0.0, 1.0]",1,0.6518734693527222
"[0.0, 1.0]",1,0.9771008491516113
"[0.0, 1.0]",1,0.9486507177352905
"[0.0, 1.0]",1,0.8082916736602783
"[0.0, 1.0]",1,0.977910578250885
"[0.0, 1.0]",0,0.4471859633922577
"[0.0, 1.0]",0,0.07740595191717148
"[0.0, 1.0]",1,0.9739239811897278
"[0.0, 1.0]",1,0.939105212688446
"[0.0, 1.0]",1,0.9749534726142883
"[0.0, 1.0]",1,0.9320870041847229
"[0.0, 1.0]",1,0.7172808647155762
"[0.0, 1.0]",1,0.9675044417381287
"[0.0, 1.0]",0,0.3503008782863617
"[0.0, 1.0]",1,0.9714822173118591
"[0.0, 1.0]",1,0.7750915884971619
"[0.0, 1.0]",1,0.810031533241272
"[0.0, 1.0]",0,0.1522918939590454
"[0.0, 1.0]",1,0.9481393694877625
"[0.0, 1.0]",1,0.7865682244300842
"[0.0, 1.0]",1,0.973625898361206
"[0.0, 1.0]",1,0.7135090231895447
"[0.0, 1.0]",1,0.6275161504745483
"[0.0, 1.0]",1,0.5958303213119507
"[0.0, 1.0]",1,0.9526776671409607
"[0.0, 1.0]",1,0.9292763471603394
"[0.0, 1.0]",1,0.9842681288719177
"[0.0, 1.0]",0,0.30235522985458374
"[0.0, 1.0]",1,0.9346798658370972
"[0.0, 1.0]",1,0.8592284917831421
"[0.0, 1.0]",1,0.946101188659668
"[0.0, 1.0]",1,0.936519980430603
"[0.0, 1.0]",1,0.553303599357605
"[0.0, 1.0]",1,0.903503954410553
"[0.0, 1.0]",1,0.9682352542877197
"[0.0, 1.0]",1,0.9356076717376709
"[0.0, 1.0]",1,0.9706553220748901
"[0.0, 1.0]",1,0.8889015316963196
"[0.0, 1.0]",1,0.9723539352416992
"[0.0, 1.0]",0,0.40376919507980347
"[0.0, 1.0]",1,0.9804514050483704
"[0.0, 1.0]",1,0.9210164546966553
"[0.0, 1.0]",1,0.9752964973449707
"[0.0, 1.0]",1,0.8387755751609802
"[0.0, 1.0]",0,0.4392765760421753
"[0.0, 1.0]",0,0.24688471853733063
"[0.0, 1.0]",0,0.32132673263549805
"[0.0, 1.0]",1,0.8358127474784851
"[0.0, 1.0]",1,0.9676446318626404
"[0.0, 1.0]",1,0.7571362853050232
"[0.0, 1.0]",1,0.9312793612480164
"[0.0, 1.0]",0,0.3436380624771118
"[0.0, 1.0]",1,0.803371250629425
"[0.0, 1.0]",1,0.7845107316970825
"[0.0, 1.0]",1,0.9590224623680115
"[0.0, 1.0]",0,0.1161903440952301
"[0.0, 1.0]",1,0.9751551151275635
"[0.0, 1.0]",0,0.22604817152023315
"[0.0, 1.0]",1,0.9776516556739807
"[0.0, 1.0]",0,0.14453135430812836
"[0.0, 1.0]",1,0.9415203332901001
"[0.0, 1.0]",1,0.636152446269989
"[0.0, 1.0]",0,0.16960574686527252
"[0.0, 1.0]",1,0.9283575415611267
"[0.0, 1.0]",1,0.6679202318191528
"[0.0, 1.0]",1,0.9129879474639893
"[0.0, 1.0]",1,0.6583454012870789
"[0.0, 1.0]",1,0.7216341495513916
"[0.0, 1.0]",1,0.8191858530044556
"[0.0, 1.0]",1,0.9754832983016968
"[0.0, 1.0]",1,0.8056772351264954
"[0.0, 1.0]",1,0.9387874007225037
"[0.0, 1.0]",1,0.9051902294158936
"[0.0, 1.0]",1,0.8338904976844788
"[0.0, 1.0]",0,0.07811417430639267
"[0.0, 1.0]",0,0.032767120748758316
"[0.0, 1.0]",1,0.7028502821922302
"[0.0, 1.0]",0,0.4120679199695587
"[0.0, 1.0]",1,0.8661165237426758
"[0.0, 1.0]",1,0.954511821269989
"[0.0, 1.0]",1,0.9146063923835754
"[0.0, 1.0]",1,0.7723996639251709
"[0.0, 1.0]",1,0.6836413741111755
"[0.0, 1.0]",1,0.9033718705177307
"[0.0, 1.0]",0,0.1998419463634491
"[0.0, 1.0]",1,0.8140720725059509
"[0.0, 1.0]",0,0.012203957885503769
"[0.0, 1.0]",1,0.9567170739173889
"[0.0, 1.0]",1,0.9355132579803467
"[0.0, 1.0]",1,0.5590927004814148
"[0.0, 1.0]",1,0.959674596786499
"[0.0, 1.0]",1,0.9537360072135925
"[0.0, 1.0]",1,0.8168796300888062
"[0.0, 1.0]",1,0.9483364820480347
"[0.0, 1.0]",0,0.02577756717801094
"[0.0, 1.0]",0,0.26086685061454773
"[0.0, 1.0]",0,0.148659348487854
"[0.0, 1.0]",0,0.02468402497470379
"[0.0, 1.0]",1,0.9146995544433594
"[0.0, 1.0]",1,0.8877753615379333
"[0.0, 1.0]",1,0.7858414649963379
"[0.0, 1.0]",1,0.9487529397010803
"[0.0, 1.0]",1,0.8460421562194824
"[0.0, 1.0]",1,0.7667799592018127
"[0.0, 1.0]",0,0.31225085258483887
"[0.0, 1.0]",1,0.8538193106651306
"[0.0, 1.0]",1,0.9169421792030334
"[0.0, 1.0]",1,0.902945876121521
"[0.0, 1.0]",0,0.2671557664871216
"[0.0, 1.0]",1,0.9671303033828735
"[0.0, 1.0]",0,0.18326562643051147
"[0.0, 1.0]",1,0.8750495910644531
"[0.0, 1.0]",1,0.933845579624176
"[0.0, 1.0]",1,0.8444982767105103
"[0.0, 1.0]",1,0.5587588548660278
"[0.0, 1.0]",1,0.530548632144928
"[0.0, 1.0]",1,0.7176421880722046
"[0.0, 1.0]",1,0.8429221510887146
"[0.0, 1.0]",1,0.873585045337677
"[0.0, 1.0]",1,0.9666169285774231
"[0.0, 1.0]",1,0.7496485114097595
"[0.0, 1.0]",1,0.696209192276001
"[0.0, 1.0]",0,0.020289139822125435
"[0.0, 1.0]",1,0.9697939157485962
"[0.0, 1.0]",1,0.8465061187744141
"[0.0, 1.0]",1,0.9080930948257446
"[0.0, 1.0]",1,0.8510430455207825
"[0.0, 1.0]",0,0.3401631712913513
"[0.0, 1.0]",1,0.8619775772094727
"[0.0, 1.0]",1,0.9504283666610718
"[0.0, 1.0]",1,0.5629926919937134
"[0.0, 1.0]",1,0.9056041836738586
"[0.0, 1.0]",1,0.7652674317359924
"[0.0, 1.0]",1,0.8365252017974854
"[0.0, 1.0]",1,0.9575775265693665
"[0.0, 1.0]",1,0.9755815267562866
"[0.0, 1.0]",1,0.9648157358169556
"[0.0, 1.0]",1,0.9250686168670654
"[0.0, 1.0]",1,0.6900550127029419
"[0.0, 1.0]",1,0.8884287476539612
"[0.0, 1.0]",1,0.9157319068908691
"[0.0, 1.0]",1,0.8165470957756042
"[0.0, 1.0]",0,0.48845282196998596
"[0.0, 1.0]",1,0.8444904088973999
"[0.0, 1.0]",1,0.8412347435951233
"[0.0, 1.0]",0,0.4612027704715729
"[0.0, 1.0]",1,0.9263671040534973
"[0.0, 1.0]",1,0.8224359154701233
"[0.0, 1.0]",0,0.3409760892391205
"[0.0, 1.0]",0,0.4269139766693115
